т.	1.това́рищ2.том3.то́нна4.телефо́н5.тира́ж6.то́чка7.ты́сяча
тут1	IIadv1.(о месте) her; тут же beint her,sbr.22.(тогда) tá, so; harafturat [-tː-] (при этом,к тому же); тут же alt fyri eitt, beinanvegin, við tað sama,sbr.1; тут ты прав tað hevur tú rætt í; я тут ни при чём eg havi einki við hetta at gera; hetta hevur einki við meg at gera; тут ещё дождь си́льный og harafturat regnar tað illa [ɪtla]IIpart1.ger í samans. viðкако́й, где, куда́, чтоnokting av o-m o.tíl. sterkari, skal ofta ikki umsetastкака́я тут любо́вь! hvat fyri ein kærleiki!; что тут поде́лаешь? hvat er at gera?2.fyrst í setningiтут к тебе́ пришёл кто-то her er onkur komin at vitja teg@тут-тоog so;не тут-то бы́лоtlm.men soleiðis gekst ikki, men so varð ikki; онтут как тутtlm.her er hann, her hava tit hann; hann kom sum kallaður [-tl-]глaður;и всё тут!tlm.og soleiðis verður tað!; punktum!; og dermed [tεɹ-] basta!энкнеформ.
тут2	IIm(дерево) (Morus) morberjatræ [mɔɹ-]с0о{æ/ø}{0<>i}
ту́та	f síтутII
ту́товник	m1.(дерево)síтут22.(участок) stykkiсгл-ivið morberjatrøum
туто́вник	m síту́товник
ту́товый	adjmorberja- [mɔɹ-]; ту́товое де́рево (Morus) morberjatræ; ту́товая я́года morber
ту́тошный	adjóvkm.síзде́шний
туф	mroyðugrótс0о; tuffс0огеол.
ту́фли	ту́фель ту́флямplur(sing ту́фля fogtlm. ту́фель m) skógvarмсогл-ar{+}мн; дома́шние ту́фли inniskógvar
туфта́	fóvkm.1.(болтовня) svassс0о2.(враньё) lygnж0-ir, lumpingж0-ar(обман)3.(подделка,что-л. дешёвое) skrambulс0осн, stakkalastásс0о
ту́хлый	stfтухл, тухла́, ту́хл|о, ~ыadjrotinсоглосн, spilturсогл
тухля́тина	ftlm.o-trotið,o-tspilt
ту́хнуть1	Iту́хн|ет, ~ут; pretтух, ~ла, ~ло, ~лиoggml.ту́хнулo.s.fr.ipf(pfпоту́хнутьпоту́хн|ет, ~ут; поту́х, ~ла, ~ло, ~лиoggml.поту́хнулo.s.fr.) (гаснуть) sløknaaði; kólnaaðiút (об огне)тж перен.
ту́хнуть2	IIту́хн|ет, ~ут; pretтух, ~ла, ~ло, ~лиipf(pfпроту́хнутьпроту́хн|ет, ~ут; pret. проту́х, ~ла, ~ло, ~ли) (портиться) rotnaaði, spillast [-tl-]ir(t)
ту́ча	f1.(облако) dimt skýggjс0о{+}, sortiмгл-i; грозова́я ту́ча illveðursskýggj [ilv-], óveðursskýggj; skúlvurмсогл-ar; ту́ча пы́ли støvskýggj; ту́чи сгуща́ются {собира́ются} hann dregur á luftina, hann setir sortar á luftina,sbr.@2.fl.(множество) hópurмсогл-ar, flokkurмсогл-ar; ту́ча комаро́в mýggjabitaflokkur, mýggjabitatorvaжгл-a@ту́ча ту́чей {мра́чен как ту́ча} ≈tað er ein skúlvur á honum; tað er ein skúrsur á honum;сгусти́лись ту́чинад кем-л.tað sær svart út hjá [tʃʰ-] honum
тучне́ть	ipf(pfпотучне́ть)1.(о людях,животных) fitnaaði2.(о земле) verða fruktagóðurгл(um jørð)3.(о колосьях и т.п.) búnastaði, gerast fullmataður [fʊlm-]глaður(um korn o.a.)
ту́чность	f1.(полнота) fitiжгл-i2.(земли) fruktagóðskaжгл-a, fruktabæriсгл-i3.(о лугах и т.п.) tað at vera væl vallaður [-tl-]глaður; tað at vera fullmataðurглaður(о колосьях)
ту́чный	stfту́чен, тучна́, ту́чно, ту́чныadj1.(полный) feiturсогл; spikafeiturсогл(очень жирный); tjúkkurсогл(feitur) (толстый)2.(о земле) fruktagóðurгл(um jørð)3.(сочный, густой) væl vallaður [-tl-]глaður, albeittur [ɔlp-]согл(луга и др.); fullmataðurглaður, fullbúgvinсоглоснgv(о колосьях и т.п.)
ту́ша	f1.(животного) krovс0о(б.ч. разрезанная по груди); kroppurмсогл-ar(животного); дели́ть {разде́лать} ту́шу stykkjaaðikrov sundur2.tlm.(о человеке) feitur maðurмнепр, (fiti)bjølgurмсогл-ar
туше́	n indecltouché [tʰʊꞋʃeː]с0гл(num)
тушева́ть	тушу́|ю, ~ешь, ~ютipf(pfзатушева́тьзатушу́|ю, ~ешь, ~ют)что-л.1.(накладывать тень) leggjaнепрskuggaá o-t2.fl.(вуалировать) kámaaðio-t, kávaaðiút yviro-t
тушева́ться	ipf síстушева́ться
тушёвка	fskuggaleggingж0-ar
туше́ние1	In(огня) sløkkingж0-ar
туше́ние2	IInmatg.(варка) (smá)kókingж0-ar, soyringж0-ar
тушёнка	ftlm.kjøthermetikkс0о, kjøtс0оí blikkum (в банках)
тушёный	adjstúvaðurглaður
туши́ть1	Iтушу́, ту́ш|ишь, ~атipf(pfпотуши́тьпотушу́, поту́ш|ишь, ~ат; затушитьзатушу́, зату́ш|ишь, ~ат)что-л.1.(гасить) sløkkjair(t)o-t; туши́ть газ skrúvaaðifyri gassinum2.fl.(подавлять) sløkkjair(t)o-t, køvair(d)
туши́ть2	IIтушу́, ту́ш|ишь, ~атipf(pfстуши́тьстушу́, сту́ш|ишь, ~ат)что-л.matg.(варить) kókaaðio-tvið møkum eldi (við loki á í egnum soð)
ту́шка	plurту́ш|ки, ~ек, ~камf1.dim avту́ша 12.(обезглавленная и потрошёная рыба) avhøvdaður [-hœtː-] og sløgdur [slœtː-] fiskurмсогл-ar
тушка́нчик	m(сем. Dipodidae) støkkmúsжнепр
тушь	ftussj [tʰʊʃː]с0о
ту́я	f(Thuja) tuja [tʰʊija]жгл-a;ж0-ir
т/х	теплохо́д m/s motorskip
тхэквондо́	n indecltaekwondo [tʰaiˈkʰvɔnto]согл(-num)(-inum)
ТЦ	[тэцэ́]m indeclторго́вый центр sølumiðstøð, handilsmiðstøð
тчк	то́чка stopp (í telegrammum)
тщ	[тэ-ща́]m indecl síтра́льщик
тща́ние	n bókl., gml.ágrýtni сгл-i;жгл-i, ídnicгл-i, nærlagni сгл-i
тща́тельно	advvandaliga, væl og virðiliga; тща́тельно изучи́тьчто-л.kannao-tvæl og virðiliga; тща́тельно прове́ритьчто-л. kannao-tgjølla [-tla]; тща́тельно сде́латьчто-л.vandaaðisærum o-t; vera vandaligurглigurí o-m; тща́тельно сде́ланный væl vandaðurглaður, væl úr hondum greiddurсогл
тща́тельность	fnærlagniсгл-i, vandniсгл-i, ansniсгл-i
тща́тельный	stfтща́телен, тща́тельн|а, ~о, ~ыadjvandaligurглigur, nærlagdur [naɹ-]согл{a/ø}, ansinсоглосн
тщеду́шие	nskroypiligheitж0-ir, ússaligheitж0-ir
тщеду́шный	stfтщеду́ш|ен, ~на, ~но, ~ныadjskroypiligurглigur(хилый); visasligurглigur, klantrasligurглigur(щуплый)
тщесла́вие	nærusjúkaжгл-aкн., ærugirndж0-irкн.
тщесла́вность	ffáfongdж0-ir, forfeingiligheit [-Ꞌfɔ-]ннкж0-ir(ærutrá)
тщесла́вный	stfтщесла́в|ен, ~на, ~но, ~ныadjforfeingiligur [-Ꞌfɔ-]ннкглigur, ærusjúkurсоглкн.
тще́тно	advtil fánýtis, til onga nyttu
тще́тность	fnyttuloysiсгл-i
тще́тный	stfтще́т|ен, ~на, ~но, ~ныadjbókl.sum er til fánýtis, nyttuleysurсогл(бесполезный), úrslitaleysur [ʏʂ-]согл(безрезультатный); тще́тная наде́жда fáfongd vón; тще́тная попы́тка ein roynd, sum var til fánýtis
тщи́ться	тщу́сь, тщ|и́шься, ~а́тсяipfbókl.roynair(d)(til onga nyttu)
ты	1.Gen, Accтебя́,Datтебе́,Insтобо́й,тобо́юprontú; тебя́ не́ было до́ма tú vart ikki inni; мы с тобо́й vit báðir2.partтебе́:куда́ тебе́ men nei!; so langt frá!@быть на тыa)с кем-л.sigaнепр«tú»við o-n; b)с чем-л.(хорошо разбираться в чём-л.) vera væl innií o-m, dugair(d){+}o-tvæl =>идти́@,чтоI @
Тыва́	fTuva [tʰuːwa]с неск.; Респу́блика Тыва́ Lýðveldið Tuva
тык	: ме́тодом ты́каtlm.,skemt.við at prøvaннкseg fram
ты́кать1	Iты́ч|у, ~ешь, ~утogtlm.ты́каюo.s.fr.ipf(pfткнутьткну, ткнёшь, ткнутog ты́кнутьты́кн|у, ~ешь, ~ут)1.Acc чем-л.(ударять) sláaслнó-ó-iВин við o-m2.что-л. в Acc(вонзать) stingaслнa-u-uo-t í Вин; potaaðio-t(inn, niður)í Вин; ты́кать ко́лья в зе́млю rennair(d)ein pela niður í jørðina, stingaнепрein pela niður í jørðina3.Accfl.,tlm.,atf.(посылать,направлять) sendair(d)Вин, rekaслнa-ó-iВин(móti viljanum hjá o-m); ты́катького-л. с ра́зными поруче́ниями sendao-nymisk ørindir4.Acc Insóvkm.,atf.(постоянно напоминать) júkaaðiá Вин um Вин@ты́катького-л.но́сомво что-л.rýðair(d)o-m o-tum nasar;ты́кать па́льцемна кого-л.peikaaðieftir[εʰtː-]o-m(oftaniðr.o.tíl.)
ты́кать2	IIты́каюo.s.fr. ogtlm.ты́ч|у, ~ешь, ~утipf кого-л.(называть на «ты») sigaнепр«tú»við o-n
ты́каться	ты́ч|усь, ~ешься, ~утсяogты́каюсьo.s.fr.ipf(pfтку́тьсяткну́сь, ткнёшься, ткну́тся)tlm.1.(втыкаться,вонзаться) boraaðiseg inn í, stingaслнa-u-useg inn í2.(толкаться чем-л. во что-л.) dukaaðiímóti o-m3.(метаться) malaслнó-ó-a, dreivaaði4.во что-л.(лезть,соваться) leggjaнепрsegút í o-t
ты́ква	f(Cucurbita pepo) graskarс0о{a/ø}, graskerнпс0о{+}
ты́квенный	adjgraskar-
тыл	Genты́ла, ты́лу,Prpо ты́ле, в тылу́; plurтыл|ы́, ~о́в, ~а́мm1.herm.(территория позади фронта) upplendiсгл-i, baklandс0о{a/o}(í mótsetning til hermót); в глубо́ком тылу́ landið langt frá hermótinum; уда́рить врага́ с ты́ла {в тыл}{уда́рить в тыл проти́внику} leypaслнey-u-oá fíggindan aftanífrá [aʰtːanɪ-]2.oftast plur(вспомогательные войска)herlið o.o., ið gera herlið á hermótinum út við útgerð o.ø.3.(внутренняя территория страны в противоположность фронту): на фро́нте и в тылу́ við hermótiðнпog inni í landinum4.gml., óvkm.(задняя сторона) bakс0о; тыл ладо́ни handarbak; подойти́к кому-л.с ты́ла nærkasto-maftanífrá [aʰtːanɪ-]
тылови́к	Gen, Accтыловик|а́; plur~и́, ~о́в, ~а́мm o-r, ið er í baklandinum,síтыл2
тылово́й	adjbakland-; heima- (burtur frá hermótinum o.a.)
ты́льный	adjbak-; ты́льная сторона́ baksíða; ты́льная сторона́ руки́ handarbakс0о({a/ø})
тын	msteyragirðingж0-ar
ты́рить	ты́р|ю, ~ишь, ~ятipf что-л.1.jarg., brots.(красть) stjala [stjεa-] (реже[ʃεa-])слнó-ó-oo-t2.pfсты́ритьсты́р|ю, ~ишь, ~ят,momentтырну́тьтырн|у́, ~ёшь, ~у́т что-л. óvkm.(брать) takaслнó-ó-io-t, faraслнó-ó-aavstað [aˈstεa]við o-m(утаскивать); stjala [stjεa-] (реже[ʃεa-])слнó-ó-oo-t(красть); leggjaнепрo-tinn undir seg (присваивать)3.pfзаты́рить,заты́р|ю, ~ишь, ~ят óvkm.(прятать) krógvaaðio-t4.jarg.(бить) sláaслнó-ó-io-t; skumpaaðio-t, koyrair(d)undiro-t(толкать)
тырну́ть	moment síты́рить2
ты́сяча	Insты́сячейogты́сячью;plurты́сяч|и, ~, ~ам(í samansetingum í árstølum o.tíl. er úttalan[ты́ща])Inum cardtúsund [tʰʉusɪn], [tʰʉusʊn]; две ты́сячи книг tvey túsund bøkur;в названиях годов употребляется сочетание сhundrað,напр., в ты́сяча девятьсо́т со́рок пе́рвом году́ í nítjan hundrað og ein og fjøruti;при счёте и др. тж употребляется сочетание сhundrað,напр., ты́сяча сто ellivu [εtl-] hundrað; eitt túsund eitt hundrað ты́сяча две́сти tólv hundrað; eitt túsund tvey hundraðIIInsты́сячейogты́сячью;plurты́сяч|и, ~, ~аf1.(очень много) túsundatal [tʰʉusɪnt-], [tʰʉusʊnt-]; ты́сячи люде́й í túsundatali av fólki2.tlm.(большое количество) túsund [tʰʉusɪn], [tʰʉusʊn]; он э́то ты́сячу раз говори́л hann hevur sagt tað túsund ferðir; в ты́сячу раз лу́чше túsund ferðir betri, nógvar ferðir betri; таки́х как он - оди́н на ты́сячу ≈ hann hevur valla [-tla] sín líka@ты́сяча и одна́ ночьa) (литературное произведение) túsund [tʰʉusɪn], [tʰʉusʊn] og ein nátt; b) (что-л. сказочное) nakað undursamt
ты́сячами	í týdn. adví túsundatali, fleiri túsund [tʰʉusɪn], [tʰʉusʊn]
тысячекра́тный	adjtúsundfaldur [tʰʉusɪn-], [tʰʉusʊn]согл{a/ø}
тысячеле́тие	n1.(срок) ártúsund [-tʰʉusɪn], [-tʰʉusʊn]с0{дат0}, túsund [tʰʉusɪn], [tʰʉusʊn] ára skeiðс0о{0<>i}2.(годовщина) túsundárahald [tʰʉusɪn-], [tʰʉusʊn-]с0о
тысячеле́тний	adj1.(о сроке) túsundára- [tʰʉusɪn-], [tʰʉusʊn-]2.(просуществовавший тысячу лет) túsund [tʰʉusɪn], [tʰʉusʊn] ára gamalсоглосн{a/o}
тысячели́стник	m(Achillea) rølikurмсогл-ar
ты́сячный	Inum ordtúsundi; в ты́сячном году́ í árinum túsund [tʰʉusɪn], [tʰʉusʊn]; одна́ ты́сячная a) ein túsundapartur; одна́ ты́сячная секу́нды ein túsundapartur av einum sekundi [-Ꞌkʰʊ-], ein túsunddeilsннкsekund [-Ꞌkʰʊnt]; b) (в знач. десятая процента) promilla [-Ꞌmɪlːa]жгл-aIIadjtúsundatals-; ты́сячная толпа́ ein túsundatalsfjøld
ты́ч...	1.ты́чуo.s.fr. pres avты́кать I, II2.ты́чь, ты́чьтеimper avты́кать I3.ты́чусьo.s.fr. pres avты́каться4.ты́чься, ты́чтесьimper avты́каться
тычи́нка	plurтычи́н|ки, ~ок, ~камf1.plant. (орган цветка) sáðberiмгл-i2.fisk.: жа́берная тычи́нка táknatindurмсогл-ar
тычо́к	Genтычк|а́; plur ~и́, ~о́в, ~а́мmtlm.1.(острый предмет) broddurмсогл-ar, angiмгл-i(oddur)2.(лёгкий удар) skumpс0о@на тычке́a) (на открытом месте) á víðavangi; ásýniligurглigur, sjónligurглigur(на виду); b) (на неудобном месте) har árent er
тьма1	If1.(мрак) myrkurс0осн, bølamyrkurс0осн2.fl.(невежество) myrkurс0осн(fávitska o.tíl.) =>еги́петский@,кроме́шный
тьма2	IIplurтьмы, тем, тьмамf1.søg.(десять тысяч) tíggju túsund [tʰʉusɪn], [tʰʉusʊn] (í gamla Russlandi)2.sing чего-л.tlm.(множество) ørgrynnaжгл-aav o-m, ein rúgvaжгл-aav o-m, ein hópurмсогл-arav o-m; тьма наро́ду ein rúgva av fólki@тьма темa)søg.(сто тысяч) hundrað túsund [tʰʉusɪn], [tʰʉusʊn] (í gamla Russlandi); b) +Gengml.,bókl.stórt talav Дат;тьма-тьму́щая+Gentlm.ótalс0о{a/ø}av Дат, mongdж0-irav Дат, ørgrynnaжгл-aav Дат
