г.	1.год2.го́род3.грамм g4.гора́5.господи́н hr.6.госпожа́
грудни́к	Gen Accгрудника́; plurгрудник|и́, ~о́в, ~а́мm tlm.bróstabarn [-tn]с0o{a/ø}, pinkubarn [-tn]с0o{a/ø}, speðbarn [-tn]ннкс0o{a/ø}
грудни́ца	ftlm. bróstbetendilsiннксгл-i, bróstabruniнпмгл-i
грудно́й	adj1.anat.(кгрудь) bringu-, bróst-, грудна́я костьsíгруди́на; грудна́я кле́тка bróstkassiмгл-i, bringaжгл-a(грудь); грудна́я по́лость brósthola, bróstrúm2.(о младенцах) brósta-; грудно́е молоко́ bróstamjólk; грудно́й ребёнок bróstabarn [-tn], pinkubarn [-tn], speðbarn [-tn]ннк; грудно́й во́зраст smábarnaaldur [-tn-] (til 1 ár)@грудно́й го́лосdjúp rødd, bringurødd =>жа́баII 2,мы́шца,плавни́кI
грудобрю́шный	adj: грудобрю́шная прегра́да tindж0-ir
грудь	Gen, Datгруди́oggml.гру́ди,Prpо гру́ди, на (в) груди́;plurгру́ди, груд|е́й, ~я́мf1.(грудная клетка) bringaжгл-a; широ́кая грудь breið bringa; у него́ широ́кая грудь; у неё высо́кая грудь hon er hábarmað, hon hevur fatta bringu; боль в груди́ ilt fyri bringuni; бить себя́ в грудь sláa seg fyri bringuna; прижа́тького-л.к груди́ takaслнó-ó-io-ninn at sær, takaслнó-ó-io-ní sín favnкн.,поэт.; у неё сла́бая грудь hon er bróstveik2.(женская) bróstс0о; дать ребёнку грудь geva barni [-tnɪ] bróst; корми́ть ребёнка гру́дью hava barn [-tn] á brósti3.(душа) barmurмсогл-ar(lund)4.(часть одежды) (kraga)bróstс0о; вы́шитая грудь broderað [-Ꞌteː-] kragabróst@дыша́ть по́лной гру́дьюbeinl.,fl.anda frítt, fáaслнe-i-iandarúmпрям., перен.;встать гру́дьюза Accgeraнепрmanngarð umВин(til verju);приня́ть на грудьtlm.,skemt.fáaслнe-i-især ein lítlan; drekkaслнa-u-usær eina kenning (захмелеть);стоя́ть гру́дьюза кого-л.{защища́ть гру́дьюкого-л.} verjair(d){e/a}o-nvæl og manniliga =>вы́пятить1,заложи́ть7,змея́@,колесо́@,отня́ть@,соса́ть1,стесне́ние3
гружёный	stfгружён, ~а, ~о, ~ыadjskip. o.a. fulllastaðurглaður
груз	f1.(ноша) byrðaжгл-a, byrðiжгл-ar2.(перевозимое) farmurмсогл-ar, fraktннкж0-irспец.(б.ч. на корабле,в вагоне и т.п.), lastж0-ir; góðs [kœsː-]с0о(товар); førningurмсогл-ar(перевозимое на лодке и т.п.); генера́льный груз stykkjagóðs; па́лубный груз dekslast; по́лный груз fullur farmur; перево́зка гру́зов farmaflutningur; движе́ние гру́зов farmaflutningur; су́дно с гру́зом ле́са skip við einari timburlast, skip við einum timburfarmi3.fl.(бремя) byrðaжгл-a, byrðiжгл-ar4.fisk.(грузило) steinurмсог-arуст.(søkk), søkkс0о@бре́мя зна́нийbarlastж0-ir(av vitan o.tíl.);лежа́ть мёртвым гру́зомvera óbrúkturсогл, liggja til onga nyttu =>па́лубный
груздь	Genгруздя́;plurгру́зди, грузд|е́й, ~я́мm(Lactarius) mjólkarsoppurмсогл-ar@назва́лся гру́здем, полеза́й в ку́зовorðt.≈ nú má svíða sum svøllur [-tl-]посл.
грузи́ло	nsøkkс0о, loddс0о; vaðsteinur [vas-], [vaf-]мсогл-arуст.(каменное грузило)
грузи́н	plurгрузи́н|ы, ~, ~амmgeorgiari [keꞋɔɹki-]мгл-ari, grusiariмгл-ariред.
грузи́нка	plurгрузи́н|ки, ~ок, ~камfgeorgiari [keꞋɔɹki-]мгл-ari, grusiariмгл-ariред.(konufólk)
Грузи́нская Сове́тская Социалисти́ческая Респу́блика	f(ГрузССР)sovjet.Georgiska [keꞋɔɹk-] sovjetska sosialistiska [-Ꞌlɪ-] lýðveldiðсгл-i, Sovjetlýðveldiðсгл-iGeorgia [keꞋɔɹki-]
грузи́нский	adjgeorgiskur [keꞋɔɹk-]соглsk, grusiskurсоглskред., grusinskur [-Ꞌsɪː-]соглskред.; грузи́нский язы́к georgiskt [keꞋɔɹkɪst]сприлskt
грузи́ть	гружу́, гру́зишь, гру́зятogгруз|и́шь, ~я́тipf1.pfнагрузи́тьчто-л.(чем-л.) (наполнять грузом) lastaaðio-t, fermair(d)o-t, innskipaaðio-t(б.ч. на судно), lessaaðio-t(грузовик и т.п.); грузи́ть кора́бль това́рами lasta eitt skip við varu2.pfпогрузи́тьAcc(складывать,помещать) lastaaðio-t, fermair(d)o-t, innskipaaðiВин(б.ч. на судно), lessaaðio-t(грузовик и т.п.);тжstúvaaðio-t(штивкой); грузи́тьчто-л.на су́дно innskipaaðio-tum borð á eitt skip; грузи́ть у́голь на ба́ржу lempaaðikol um borð á ein prám; грузи́ть я́щики в ваго́н lessaaðikassar inn í ein vogn; грузи́ть на о́ба бо́рта lasta um bæði borð
грузи́ться	гружу́сь, гру́зишься, гру́зятсяogгруз|и́шься, ~я́тсяъipf1.pfзагрузи́ться (брать на борт груз) fermair(d), lastaaði, innskipaaði; грузи́ться у́глем takaслнó-ó-ikol, bunkraaðikol (в качестве топлива)2.pfпогрузи́ться: грузи́ться на су́дно faraслнó-ó-aum borð á skip (садиться с вещами); грузи́ться в пое́зд faraслнó-ó-aupp í tokið (við viðføri); грузи́ться в автомаши́ну koyrair(d)bagasjuna [-Ꞌkaː-]ннкí bilin, koyrair(d)bagasjuna [-Ꞌkaː-]ннкí bilin (грузить вещи)
Гру́зия	fGeorgien [keꞋɔɹki-]ннкс0{дат.0}, Georgia [keꞋɔɹki-]нпс нескл., Grusiaс нескл.ред.
грузне́ть	ipf(pfпогрузне́ть)tlm. tjúknaaði,takaслнó-ó-iuppá [ʊˈpʰɔa], faraслнó-ó-aˈfram, tyngjastir(d)
гру́зный	stfгру́зен, грузна́, гру́зно, гру́зныogгрузны́adjtjúkkurсогл(толстый), sverurсогл, førurсогл, førligurглigur
грузови́к	Genгрузовик|а́;plur~и́, ~о́в, ~а́мmlastbilurмсогл-ar
грузово́й	adjfarma-, frakt-, góðs- [kœsː-], vøru-; грузова́я магистра́ль fraktruta; грузова́я ли́ния fraktlinja; грузово́е движе́ние vøruflutningur; грузова́я маши́наsíгрузови́к; грузово́е су́дно {грузово́й парохо́д} fraktskipннк, farmaskip; грузово́й лифт varuelevator [-vaː-]ннк, vørulyfta; грузово́й план lastaplanur [-pʰlaː-]мор., cargoplanur [kʰaɹkopʰlaː-]проф., stúvningsplanur [-pʰlaː-]мор.=>лебёдкаI,ма́ркаI 3,сбор4
грузооборо́т	mmongdж0-irav góðsi [kœsːɪ], sum verður lastað og lossað í einari havn
грузоотправи́тель	mavskipariмгл-ari, consigner [kʰɔnꞋsainεɹ]м нескл.спец.
грузоподъёмность	flastakapasitetur {-pacitetur} [-kʰapʰaːsitʰeː-]мсогл-s,-irспец., tonnasja [-Ꞌnaːʃa]жгл-a(тоннаж) (о судне); berievniсгл-i(о сооружениях); lyftievni [lɪʰtː-]сгл-i(о подъёмном механизме); валова́я {по́лная} грузоподъёмность deyðvektж0-ir, deyðvektstonnasja [-naːʃa]
грузополуча́тель	mmóttakariмгл-ari(av farmi), consignee [kʰɔnsaiꞋniː]м нескл.спец.
гру́зчик	[-щ:-]mflutningsarbeiðsmaðurмнепрофиц.; lossingarmaðurмнепр(в порту)
грум	mgml.lakeiur [-Ꞌkʰai-]интмсогл-ar(sum ríður ella situr á setri aftantil á vogni)
гру́минг	mgrooming [kɹuːm-]жo-ar(atburður móti børnum)
грунт	m1.(почва) jørðж0-ir{ø|a}, jørðildiсгл-i, jarðarbotnurмсогл-ar; гли́нистый грунт leirjørð2.(дно) botnurмсогл-ar(í sjógvi, vøtnum); гли́нистый грунт leirbotnur; хорошо́ держа́щий грунт góður akkersbotnur; сва́и сбива́ются в грунт pelarnir verða slignir [-tn-] niður í fastan botn3.(нижний слой краски) grundfarva [kɹʊnf-]ннкжгл-a, grundlitur [kɹʊnl-]мсогл-ir; grundmáling [kɹʊnm-]ж0-ar, primari [pʰɹaimaɹɪ]мгл-ariспец., мор.(краска)4.list(фон в гравюрах и т.п.) grundж0-ir
грунтова́льный	adjgrund-
грунтова́ть	грунту́|ю, ~ешь, ~ютipf(pfзагрунтова́ть)что-л.grundaaðio-t(smyrja við grundmáling)
грунто́вка	plurгрунто́в|ки, ~ок, ~камf1.(процесс) grundingж0-ar2.(краска) grundmáling [kɹʊnm-]ж0-ar, primari [pʰɹaimaɹɪ]мгл-ariспец., мор.
грунтово́й	adj: грунтовы́е во́ды grundvatn [kɹʊnv-]; грунтова́я доро́га eyrvegur; грунтова́я кра́ска grundmáling [kɹʊnm-]ж0-ar, primari [pʰɹaimaɹɪ]мгл-ariспец., мор.
грунто́вочный	adjgrund-
грунтро́п	mgrunnurмсогл-ar(á troli)
гру́ппа	fbólkurмсогл-ar, flokkurмсогл-ar; hópurмсогл-ar(большое количество); gruppaннкжгл-a(клика), klikaжгл-a(клика); team [tʰiːm]ннкс0о, toymiнпсгл-i(бригада, коллектив); (arbeiðs)liðс0о{0<>i}(бригада, коллектив); trunkiмгл-i(о небольшой тесной группе, напр. о домах, стоящих людях и др.); deildж0-ir, división [tiːviꞋʃɔun]ж0-ir(о нефар. командах) (о соревнующихся футбольных командах); гру́ппа в 6 челове́к ein bólkur upp á seks fólk; профессиона́льные гру́ппы starvsbólkar; социа́льные гру́ппы sosialir [soːsiꞋaːl-] bólkar; боева́я гру́ппа hernaðarbólkur; гру́ппа расте́ний plantuflokkur; гру́ппа дере́вьев ein bólkur av trøum, ein trunki av trøum; там стоя́ла небольша́я гру́ппа домо́в har stóð ein lítil trunki av húsum; наро́д толпи́тся гру́ппами fólkið trunkast saman, fólkið tyrpist saman í trunkum; посети́телей впуска́ли гру́ппами tey vitjandi sluppu inn í bólkum; сня́ться гру́ппой taka eitt bílæt av øllum [œtl-] saman, taka eina felagsmynd; собира́ться гру́ппами samlast saman í flokkum; гру́ппа кро́ви blóðtypa [-tʰyː-]ннкжгл-a, blóðflokkurнп; тео́рия группmat.grupputeoriпроф.; в гру́ппе А (о футболе) í fyrstu [-st-] deildж0-ir, í fyrstu [-st-] divisiónж0-ir(о нефар. командах) =>риск
гру́ппами	adví bólkum, í flokkum, í trunkum
группирова́ть	группиру́|ю, ~ешь, ~ютipf(pfсгруппирова́тьсгруппиру́|ю, ~ешь, ~ют)AccflokkaaðiВин, býtair(t)Винí bólkar, skipaaðiВинí bólkar; gruppera [-Ꞌpʰeː-]ннкaðiВин
группирова́ться	группиру́|еться, ~ются ipf(pfсгруппирова́тьсясгруппиру́|еться, ~ются)1.(собираться) flokkastaði, fylkjastir(t)2.(классифицироваться) verða flokkaðurглaður, verða býtturсоглí bólkar, verða skipaðurглaðurí bólkar, verða grupperaður [-Ꞌpʰeː-]ннкглaður
группиро́вка	plurгруппиро́в|ки, ~ок, ~камf1.(кгруппирова́ть) flokkingж0-ar, býting í bólkar, gruppering [-Ꞌpʰeː-]ннкж0-ar2.(группа,совокупность) bólkurмсогл-ar, flokkurмсогл-ar; hópurмсогл-ar(большое количество); gruppaннкжгл-a(клика), klikaжгл-a(клика); team [tʰiːm]ннкс0о, toymiнпсгл-i(бригада, коллектив); (arbeiðs)liðс0о{0<>i}(бригада, коллектив)
группово́й	adjhóp-; группово́й сни́мок felagsmynd; группова́я пое́здка hópferð; групповы́е интере́сы seráhugmál; группово́й бракetn.hóphjúnalag [-tʃʰʉu-]; группово́й полёт flúgving í fylking; группово́й полёт в ко́смосe samflúgving í rúmdini; группово́й ого́нь samlað skjóting =>изнаси́лование,секс
группову́ха	fóvkm.hópsex[-sεʰks]с0о, bólkasex [-sεʰks]с0о
группову́шка	plurгруппову́ш|ки, ~ек, ~камf jarg.hópsex [-sεʰks]с0о{0<>i}, bólkasex [-sεʰks]с0о{0<>i}
групповщи́на	fatf.klikuvesinэнкс0онеодобр.
грусти́ть	грущу́, груст|и́шь, ~я́тipfvera syrginсоглосн, vera tungurсоглí huga, kúrair(d); грусти́тьо Prp {по Dat}ogóvkm.,gml.по PrpsaknaaðiВин, leingjastir(d)eftir [εʰtː-]Дат; грусти́тьбез GensaknaaðiВин; я грущу́ по до́му eg leingist heim, mær leingist heimкн.
